"X1","Data.Year","X1.1","X17","X0","X0.1","Data.n","X0.2","X10","X15","X20","X25","X30","X35","X40","X45","X50","X55","X60","X65","X70","X75","X80","X85","X90","X95","X100","X105","X110","X115","X120","X125","X130","X135","X140","X145","X150","X155","X160","X165","X170","X175","X180","X185","X190","X195"
1,133,1,17,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0.25,0.8,0.2,0.4,0.45,1,0.65,1.05,0.4,0.4,0.4,0,0.2,0,0,0,0,0,0,0,0,0
1,134,1,17,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.533333333333333,0.7,0.5,0.2,0.4,0,0.2,0.7,1.16666666666667,0,0.2,0.2,0,0,0,0,0,0,0,0,0
1,135,1,17,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.25,0.6,0.4,0.65,0,0.45,0.4,0.2,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,136,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0.8,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,137,1,17,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.2,0,0.4,0.2,0.333333333333333,0.333333333333333,0.2,0.2,0.4,0,1.6,0.4,0.4,0.4,0.6,0,0,0,0,0,0,0,0,0
1,138,1,17,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0.4,0,0.533333333333333,0.533333333333333,0,0.2,0.533333333333333,0,0.6,0,0.4,0.2,0,0.2,0,0,0,0,0,0
1,139,1,17,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.45,0,0.4,0.2,1.05,0.7,0.45,0.2,0.2,0.2,0,0.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1,140,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.4,0.2,0,0.4,0,0.6,0.2,0.2,0.2,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,141,1,17,0,0,30,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0.2,0.2,0.4,0.4,0.4,0,0.4,0.2,0.2,0.2,0.4,0.4,0,0.2,0,0,0,0,0,0,0
1,142,1,17,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0.533333333333333,0,0,0.4,0.4,0,1.2,0.2,0.6,0.333333333333333,0.2,0.533333333333333,0,0.2,0,0,0,0,0,0,0,0,0,0
1,143,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0,0.4,0,0.2,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0
1,144,1,17,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0.2,0.6,0.4,0.2,0.2,0.4,0.2,0.8,0,0.8,0.2,0.4,0,0.2,0,0,0,0,0,0,0,0
1,145,1,17,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.65,0.2,0.6,0,0.4,1.45,0,0.85,0.2,0.6,0.4,0.2,0.25,0,0,0,0,0,0,0,0,0,0
1,146,1,17,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,1.2,0,0.2,0.4,0.8,0.2,0,0.9,0,0.7,0,0,0,0,0,0,0.2,0,0,0,0,0
1,147,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.333333333333333,0.533333333333333,0,0.2,0,0.6,0.533333333333333,0.2,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0
1,148,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0,0.2,0.4,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0
1,149,1,17,0,0,30,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.4,0,0.2,0,0,0.2,0,0.2,0,0.4,1.2,0.2,0.2,0.2,0.2,0.4,0,0,0,0,0,0,0,0,0,0
1,150,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0.666666666666667,0.8,0.8,0,0.4,0,0.666666666666667,1.06666666666667,0.4,0.4,0,0,0,0,0,0,0,0,0,0
1,152,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,153,1,17,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0.4,0.6,0.4,0.6,0.4,0,0,0.2,0.65,0.4,0.85,0.45,0,0,0,0.25,0,0,0,0,0,0
1,154,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1,155,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0.2,0,0.2,0,0,0.2,0,0.5,0.5,0,0.2,0.2,0,0,0,0,0,0
1,156,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0.2,0.6,0.4,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0
1,157,1,17,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0.45,0.2,0.65,0.45,0.65,0.25,0,0.6,0.7,0.4,0,0.25,0,0,0,0,0,0,0,0,0
1,158,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,159,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0.2,0.2,0.4,0.2,0,1,0.533333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0
1,160,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0.533333333333333,0.2,0.333333333333333,0.4,0,0.2,0,0,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0
1,161,1,17,0,0,30,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.25,0,0,0.2,0.2,0.5,0.2,0.4,0,0.4,0.2,0.65,0,0.6,0.5,0.25,0.25,0,0,0,0,0,0,0,0,0,0
1,162,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.25,0.25,0,0.25,0,0.333333333333333,0,0.333333333333333,0.25,0,0,0,0,0,0,0,0,0
1,163,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0.4,0.2,0.2,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1,164,1,17,0,0,25,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0.6,0,0,0,0.2,0,0.4,0.8,0.4,0,0.6,0.2,0.6,0.2,0,0.2,0,0,0,0,0,0,0,0
1,165,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0.4,0.2,0.4,0,0,0.4,0.2,0.2,0,0.2,0,0,0,0.2,0,0,0.4,0,0,0,0,0,0,0,0
1,166,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0
1,169,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.4,0.2,0,0.4,0.2,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0
1,170,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.4,0.4,0,0.2,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0
1,171,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.2,0,0,0.2,0.4,0.2,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,172,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.2,0,0.4,0.8,0,0,0.2,0.2,0.45,0.85,0.25,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0
1,173,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0.2,0,0,0.2,0,0.2,0.6,0,0,0,0.2,0,0,0,0,0,0,0,0,0
1,174,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.7,0.2,0.333333333333333,0,0.2,0.533333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0
1,175,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,176,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.45,0,0.25,0,0.25,0,0.6,0,0.25,0,0,0,0,0,0,0
1,177,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0.4,0,0,0.2,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0,0
1,178,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,180,1,17,0,0,10,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.2,0,0,0,0,0.2,0.2,0,0.25,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,181,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.6,0.4,0.4,0.6,0,0.4,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,182,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0.666666666666667,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0
1,184,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0.2,0.4,0.2,0.2,0,0.2,0.333333333333333,0.4,0,0.533333333333333,0.4,0.533333333333333,0,0,0.2,0,0,0,0,0,0
1,185,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.2,0.4,0.2,0.4,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,186,1,17,0,0,25,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0.4,0.2,0,0.4,0.8,0.2,0.6,0.2,0,0,0.6,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
1,187,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.4,0,0,2,1.2,0,0,0.4,0.4,1.2,0.4,0.8,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
1,189,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0.4,0,0.2,0.6,0,0.2,0,0,0.2,0,0,0,0,0,0
1,190,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0.6,0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0
1,193,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.9,0.25,0,0.4,0.65,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0
1,194,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,195,1,17,0,0,25,0,0,0,0,0,0,0,0.2,0,0,0.2,0.25,0.2,0.2,0,0.2,0,0.45,0,0.2,0.45,0.2,0.2,0.45,0.4,0.8,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0
1,196,1,17,0,0,15,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0.2,0.2,1,0.2,0,0.2,0.2,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
1,197,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,198,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0
1,199,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.2,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0
1,200,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,203,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,204,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.65,0.2,0,0.2,0.2,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,205,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0,1.2,0.6,0,0.6,0.6,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0
1,208,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,1.2,1,0,0,0.5,0,1.5,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,210,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0
1,211,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,1,0.2,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0
1,212,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0.4,0.5,0,0,0,0.4,0.4,0.5,0,0,0,0,0,0,0,0,0,0
1,214,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,1,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0
1,215,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,2,0.666666666666667,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,217,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0.6,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0
1,218,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.2,0,0.2,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1,219,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.25,0.2,0.2,0.6,0,0.85,0.45,0,0,0,0.25,0,0,0,0,0,0,0,0
1,220,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0,0.4,0,0,0.2,0.2,0.6,0.4,0,0,0,0.2,0.2,0,0,0,0,0,0
1,221,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.4,0,0.2,0,0.2,0.4,0.4,0.6,0,0,0.4,0,0,0,0,0.2,0,0,0,0,0,0
1,222,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,223,1,17,0,0,15,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0.583333333333333,0.583333333333333,0,0,0,0.75,0,0,0,0,0,0.25,0.333333333333333,0,0,0,0,0,0,0,0
1,224,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.6,0.4,0,0.4,0.2,0.4,0.2,0.2,0.4,0,0.2,0.6,0,0,0,0.2,0,0,0,0,0
1,225,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0.4,0.2,0,0.6,0.2,0.2,0.4,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0
1,226,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0
1,229,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
1,231,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0
1,232,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,1.2,0,0,0,1.2,0,0,0,0,0,0,1.2,0,0,0,0,0,0
1,238,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.5,0,0,0,0,0,0,0,0,0,0
